,0,1,2,3,4,5,6,7,8,9,10
4642,0.73,0.675,11.0,-6.663,0.0,0.0534,0.00211,0.000184,0.139,0.598,105.011
4643,0.703,0.859,5.0,-3.473,1.0,0.0319,0.152,4.68e-06,0.206,0.684,106.011
4644,0.684,0.602,10.0,-7.685,1.0,0.119,0.0171,0.0,0.113,0.209,99.946
4645,0.596,0.666,0.0,-5.825,1.0,0.0943,0.287,0.000454,0.0733,0.708,117.057
4646,0.504,0.729,8.0,-5.624,1.0,0.103,0.0808,0.0,0.0948,0.535,109.71
4647,0.778,0.756,1.0,-4.754,1.0,0.0385,0.126,2.2e-06,0.092,0.418,119.948
4648,0.643,0.816,8.0,-5.347,1.0,0.0602,0.00923,0.00113,0.197,0.498,126.009
4649,0.804,0.843,0.0,-3.701,1.0,0.154,0.0937,0.0,0.17,0.486,115.054
4650,0.75,0.57,11.0,-5.724,1.0,0.0311,0.184,0.0,0.129,0.644,119.95
4651,0.686,0.804,0.0,-6.488,1.0,0.0458,0.0172,0.0,0.295,0.362,125.012
4652,0.741,0.613,1.0,-9.347,1.0,0.0354,0.316,0.0316,0.0893,0.271,115.031
4653,0.699,0.633,0.0,-7.977,0.0,0.0413,0.0129,0.00257,0.115,0.46,117.966
4654,0.581,0.617,0.0,-4.973,1.0,0.0346,0.566,2.07e-06,0.0679,0.196,114.887
4655,0.779,0.695,1.0,-6.064,0.0,0.031,0.425,0.000769,0.107,0.392,120.004
4656,0.813,0.828,9.0,-3.846,0.0,0.201,0.0682,0.0566,0.0671,0.744,125.87
4657,0.69,0.713,4.0,-3.246,0.0,0.0329,0.0314,0.0,0.337,0.388,105.06
4658,0.759,0.911,1.0,-3.161,0.0,0.0493,0.0542,0.0,0.285,0.56,119.959
4659,0.658,0.863,5.0,-5.544,0.0,0.0396,0.0023,3.9e-05,0.0812,0.382,121.927
4660,0.748,0.742,5.0,-5.581,0.0,0.0284,0.0273,1.22e-06,0.206,0.754,119.966
4661,0.731,0.727,7.0,-5.608,0.0,0.0356,0.0295,4.56e-06,0.171,0.601,120.968
4662,0.783,0.769,0.0,-3.757,1.0,0.0915,0.24,0.0,0.0772,0.558,101.02
4663,0.735,0.623,0.0,-6.68,1.0,0.0361,0.422,0.000132,0.122,0.336,122.04
4664,0.625,0.733,11.0,-6.776,0.0,0.124,0.417,0.0,0.261,0.507,117.959
4665,0.666,0.737,0.0,-4.577,0.0,0.0346,0.00421,0.0,0.124,0.327,125.013
4666,0.645,0.835,3.0,-4.374,0.0,0.045,0.0487,1.16e-05,0.0947,0.438,121.997
4667,0.668,0.626,11.0,-3.633,1.0,0.0451,0.0531,0.0,0.388,0.744,126.085
4668,0.657,0.941,4.0,-2.255,1.0,0.033,0.152,3.76e-06,0.282,0.615,123.075
4669,0.732,0.63,8.0,-7.827,1.0,0.056,0.0544,0.000149,0.147,0.405,125.0
4670,0.798,0.772,0.0,-5.681,0.0,0.0701,0.155,0.0,0.181,0.391,123.032
4671,0.676,0.664,5.0,-4.732,1.0,0.0299,0.568,9.62e-06,0.108,0.359,119.973
4672,0.712,0.634,9.0,-5.158,1.0,0.035,0.0262,9.1e-06,0.0918,0.277,125.988
4673,0.597,0.869,2.0,-4.399,0.0,0.0785,0.0153,4.81e-06,0.223,0.366,126.024
4674,0.798,0.595,4.0,-8.326,1.0,0.0421,0.0277,0.446,0.0575,0.718,111.998
4675,0.748,0.707,1.0,-4.026,1.0,0.0663,0.176,1.93e-05,0.506,0.848,120.015
4676,0.771,0.616,7.0,-7.702,1.0,0.0395,0.00872,0.0012,0.076,0.499,120.008
4677,0.663,0.838,4.0,-4.365,1.0,0.0487,0.0276,5.02e-06,0.267,0.695,125.966
4678,0.656,0.683,11.0,-6.787,1.0,0.0607,0.0548,3.98e-06,0.0986,0.506,125.953
4679,0.696,0.851,7.0,-4.396,1.0,0.0333,0.131,7.78e-05,0.155,0.455,118.007
4680,0.698,0.653,9.0,-6.365,1.0,0.0521,0.424,0.0,0.321,0.381,100.976
4681,0.811,0.696,2.0,-8.2,1.0,0.0583,0.0478,0.0251,0.176,0.558,114.998
4682,0.632,0.617,0.0,-5.867,1.0,0.0324,0.373,5.13e-05,0.16,0.222,114.989
4683,0.638,0.755,11.0,-3.935,0.0,0.0475,0.0645,0.0,0.112,0.262,119.855
4684,0.657,0.941,4.0,-2.255,1.0,0.033,0.152,3.76e-06,0.282,0.615,123.075
4685,0.805,0.662,2.0,-4.852,0.0,0.0377,0.253,0.000633,0.323,0.498,113.973
4686,0.822,0.437,4.0,-5.801,1.0,0.0427,0.00313,0.0579,0.0807,0.356,125.996
4687,0.688,0.807,7.0,-4.004,0.0,0.059,0.0253,4.63e-05,0.926,0.401,126.001
4688,0.645,0.626,9.0,-7.71,0.0,0.0305,0.424,0.0,0.132,0.278,125.084
4689,0.73,0.841,5.0,-4.432,1.0,0.0991,0.0534,0.0,0.359,0.444,119.962
4690,0.722,0.756,7.0,-4.993,1.0,0.0409,0.00901,0.000642,0.272,0.584,121.984
4691,0.722,0.634,1.0,-7.019,1.0,0.0464,0.00117,0.327,0.0546,0.418,125.025
4692,0.705,0.607,6.0,-7.272,1.0,0.0544,0.084,6.8e-06,0.116,0.407,114.994
4693,0.875,0.727,0.0,-6.083,1.0,0.112,0.0543,0.0526,0.0672,0.533,120.991
4694,0.68,0.654,10.0,-6.062,1.0,0.0508,0.193,0.000128,0.274,0.309,117.054
4695,0.679,0.662,7.0,-5.861,1.0,0.0773,0.151,0.0,0.376,0.365,90.054
4696,0.56,0.916,7.0,-3.328,0.0,0.0661,0.0362,0.000963,0.102,0.585,144.933
4697,0.524,0.601,0.0,-13.399,0.0,0.0335,0.00108,0.601,0.398,0.314,139.972
4698,0.478,0.904,4.0,-5.6,0.0,0.0362,0.00304,0.338,0.306,0.174,150.039
4699,0.656,0.523,8.0,-6.862,0.0,0.0764,0.00843,0.00167,0.0687,0.279,119.96
4700,0.499,0.826,9.0,-7.082,0.0,0.0534,0.00095,0.029,0.122,0.427,140.007
4701,0.493,0.865,11.0,-4.672,0.0,0.0609,0.00272,0.276,0.107,0.43,150.003
4702,0.624,0.83,11.0,-5.018,0.0,0.121,0.000242,1.4e-05,0.306,0.432,145.146
4703,0.661,0.855,0.0,-6.263,0.0,0.0419,0.000847,0.0186,0.206,0.124,140.02
4704,0.558,0.974,11.0,-2.439,0.0,0.136,0.000707,0.0346,0.364,0.291,149.985
4705,0.545,0.821,6.0,-2.562,1.0,0.0333,0.0362,0.371,0.0559,0.582,145.143
4706,0.55,0.824,10.0,-4.018,1.0,0.0503,0.0206,0.708,0.112,0.295,150.049
4707,0.573,0.746,7.0,-6.425,0.0,0.22,0.0718,0.0261,0.101,0.15,139.905
4708,0.513,0.775,0.0,-7.202,0.0,0.0304,0.000672,0.248,0.409,0.205,139.932
4709,0.482,0.916,7.0,-5.712,1.0,0.35,0.00508,0.0,0.335,0.618,145.188
4710,0.675,0.827,8.0,-4.292,0.0,0.0363,0.00138,0.865,0.68,0.0402,139.928
4711,0.453,0.779,1.0,-4.876,1.0,0.0624,0.0056,8.95e-06,0.0736,0.456,175.123
4712,0.558,0.974,11.0,-2.439,0.0,0.136,0.000707,0.0346,0.364,0.291,149.985
4713,0.656,0.523,8.0,-6.862,0.0,0.0764,0.00843,0.00167,0.0687,0.279,119.96
4714,0.694,0.505,1.0,-7.332,1.0,0.0462,0.0245,8.34e-06,0.0577,0.278,140.002
4715,0.659,0.757,7.0,-4.802,0.0,0.03,0.0111,0.696,0.128,0.475,139.949
4716,0.481,0.608,1.0,-6.118,1.0,0.0425,0.067,0.0,0.081,0.273,170.124
4717,0.631,0.797,10.0,-5.383,0.0,0.0366,0.0058,0.00184,0.104,0.404,144.975
4718,0.501,0.838,9.0,-6.666,0.0,0.053,0.000847,0.0261,0.123,0.431,140.006
4719,0.517,0.978,9.0,-4.053,1.0,0.381,0.00351,0.403,0.0848,0.38,220.169
4720,0.539,0.914,9.0,-5.786,0.0,0.0345,0.00219,0.0806,0.199,0.432,141.35
4721,0.76,0.845,4.0,-4.364,1.0,0.232,0.00211,0.0337,0.224,0.333,74.984
4722,0.577,0.919,7.0,-1.748,1.0,0.0353,0.00183,0.000544,0.09,0.436,149.938
4723,0.627,0.902,4.0,-9.197,1.0,0.0543,0.000537,0.787,0.409,0.0494,139.97
4724,0.497,0.877,0.0,-4.986,0.0,0.0356,0.000664,0.548,0.473,0.193,139.956
4725,0.547,0.825,9.0,-1.916,1.0,0.0602,0.000656,0.00476,0.105,0.152,149.924
4726,0.309,0.932,11.0,-3.213,0.0,0.234,0.0059,0.15,0.234,0.291,174.98
4727,0.504,0.95,4.0,-1.592,1.0,0.0518,0.00198,0.0329,0.117,0.57,75.053
4728,0.579,0.65,1.0,-6.718,1.0,0.0375,0.171,0.0,0.113,0.381,74.968
4729,0.563,0.975,10.0,-1.985,0.0,0.0598,0.0246,0.0181,0.137,0.826,160.095
4730,0.286,0.92,3.0,-4.768,0.0,0.051,0.00121,0.769,0.0781,0.044,104.986
4731,0.62,0.899,1.0,-2.364,1.0,0.223,0.00181,0.0,0.0941,0.765,87.54
4732,0.501,0.869,1.0,-5.113,0.0,0.0296,0.00349,0.161,0.0578,0.067,140.006
4733,0.662,0.462,6.0,-4.896,0.0,0.0542,0.759,0.0,0.209,0.417,144.796
4734,0.783,0.893,1.0,-4.801,1.0,0.162,0.107,0.0,0.143,0.213,124.044
4735,0.549,0.997,4.0,-2.215,0.0,0.114,0.000428,0.915,0.686,0.356,140.047
4736,0.563,0.884,1.0,-4.538,1.0,0.297,0.00663,0.00288,0.196,0.441,79.936
4737,0.584,0.938,6.0,-4.93,0.0,0.0487,0.000501,0.369,0.24,0.399,139.993
4738,0.812,0.883,9.0,-3.84,1.0,0.156,0.0029,0.0289,0.141,0.539,105.023
4739,0.576,0.919,7.0,-1.526,1.0,0.0355,0.00177,0.000666,0.0913,0.428,149.915
4740,0.609,0.947,6.0,-4.919,1.0,0.0715,0.00132,0.015,0.217,0.641,109.956
4741,0.283,0.71,8.0,-7.706,0.0,0.063,0.134,0.673,0.202,0.103,140.108
4742,0.329,0.662,10.0,-7.645,0.0,0.119,0.0421,0.0,0.0321,0.258,159.212
4743,0.427,0.875,0.0,-2.211,0.0,0.0326,0.000832,0.000171,0.299,0.357,144.852
4744,0.657,0.958,11.0,-5.924,0.0,0.0911,0.00187,0.000344,0.332,0.703,139.993
4745,0.422,0.98,1.0,-3.297,1.0,0.233,0.00678,0.0105,0.255,0.367,128.475
4746,0.592,0.988,6.0,-0.846,1.0,0.0997,0.000767,0.707,0.0847,0.268,149.985
4747,0.465,0.953,8.0,-4.684,0.0,0.295,0.00087,0.0146,0.226,0.558,160.064
4748,0.549,0.935,9.0,-2.391,1.0,0.124,0.00121,0.101,0.0952,0.152,145.299
4749,0.478,0.976,6.0,-1.252,0.0,0.168,0.00608,0.00134,0.691,0.336,174.006
4750,0.617,0.983,1.0,-3.21,1.0,0.152,0.00175,0.333,0.507,0.326,149.997
4751,0.668,0.962,9.0,-1.326,1.0,0.0754,0.00417,0.0352,0.177,0.335,150.05
4752,0.637,0.988,11.0,-3.583,0.0,0.293,0.291,0.000965,0.417,0.642,149.976
4753,0.611,0.959,8.0,-2.616,0.0,0.0678,0.00446,0.0142,0.231,0.35,149.988
4754,0.584,0.932,1.0,-3.501,1.0,0.333,0.00106,0.00269,0.129,0.204,74.976
4755,0.62,0.997,9.0,-1.278,1.0,0.111,0.0281,0.0452,0.614,0.384,145.012
4756,0.499,0.969,4.0,-1.074,0.0,0.0649,0.00526,0.000681,0.0832,0.526,174.019
4757,0.471,0.962,7.0,-2.611,0.0,0.289,0.0337,0.00177,0.158,0.304,99.991
4758,0.664,0.973,6.0,-1.251,0.0,0.0587,0.000866,4.92e-05,0.193,0.525,99.978
4759,0.667,0.969,7.0,-0.714,0.0,0.106,0.00584,0.112,0.676,0.278,150.01
4760,0.558,0.981,1.0,-1.619,1.0,0.0847,0.00112,0.00634,0.348,0.112,140.007
4761,0.517,0.994,10.0,-1.48,1.0,0.136,0.000673,0.823,0.234,0.254,145.034
4762,0.596,0.978,6.0,-1.189,1.0,0.0943,0.000382,0.769,0.262,0.406,149.976
4763,0.336,0.882,5.0,-5.483,0.0,0.0361,0.00235,0.118,0.0978,0.243,139.994
4764,0.621,0.949,0.0,-2.189,1.0,0.0837,0.005,0.717,0.666,0.0398,74.984
4765,0.667,0.96,11.0,-1.993,0.0,0.0388,0.000411,0.559,0.113,0.212,127.991
4766,0.633,0.98,1.0,-3.383,1.0,0.0964,0.00296,0.036,0.844,0.567,140.051
4767,0.637,0.979,1.0,-2.039,1.0,0.0572,0.0118,0.00524,0.363,0.45,140.056
4768,0.741,0.99,9.0,-2.618,1.0,0.0409,0.00991,0.0242,0.123,0.65,139.992
4769,0.611,0.986,9.0,-2.049,1.0,0.0643,0.00151,0.409,0.416,0.508,140.023
4770,0.666,0.979,7.0,-1.117,0.0,0.232,0.00232,0.00024,0.368,0.404,144.924
4771,0.57,0.942,10.0,-3.932,1.0,0.046,0.000833,0.623,0.27,0.31,145.092
4772,0.389,0.964,4.0,-3.269,0.0,0.312,0.00169,0.000355,0.208,0.585,98.134
4773,0.636,0.883,5.0,-0.826,0.0,0.0624,0.00105,0.0499,0.0316,0.753,127.984
4774,0.606,0.965,5.0,-1.523,0.0,0.0513,0.0119,0.0143,0.08,0.577,140.072
4775,0.517,0.98,6.0,-0.901,0.0,0.0465,0.00179,0.00165,0.382,0.323,139.93
4776,0.594,0.967,1.0,-2.681,1.0,0.0381,0.000413,0.765,0.288,0.487,149.978
4777,0.597,0.971,5.0,-2.109,0.0,0.0487,4.18e-05,0.193,0.253,0.264,127.989
4778,0.709,0.995,11.0,-0.638,0.0,0.193,0.0025,4.64e-05,0.528,0.481,139.983
4779,0.434,0.988,1.0,-2.037,1.0,0.111,0.000142,0.803,0.0758,0.336,174.07
4780,0.582,0.828,4.0,-1.69,1.0,0.205,0.0266,0.0521,0.082,0.127,77.53
4781,0.539,0.945,6.0,-5.064,0.0,0.0608,0.00826,0.0225,0.196,0.643,140.059
4782,0.771,0.855,11.0,-4.478,1.0,0.171,0.0192,0.358,0.31,0.24,124.983
4783,0.582,0.916,6.0,-6.561,0.0,0.0449,0.061,0.00334,0.173,0.701,140.053
4784,0.589,0.854,7.0,-5.268,1.0,0.0472,0.000272,0.327,0.0939,0.306,139.985
4785,0.601,0.953,2.0,-2.908,1.0,0.0398,0.000843,0.0384,0.356,0.398,140.023
4786,0.732,0.827,11.0,-0.679,1.0,0.382,0.219,0.01,0.106,0.227,144.946
4787,0.409,0.982,11.0,-2.255,1.0,0.072,0.000217,0.829,0.362,0.0614,128.005
4788,0.394,0.963,1.0,-1.54,1.0,0.0821,0.0098,0.317,0.161,0.134,139.985
4789,0.45,0.915,5.0,-1.404,0.0,0.236,0.00298,0.446,0.771,0.156,137.948
4790,0.602,0.968,7.0,-1.017,1.0,0.0849,0.000463,0.627,0.465,0.309,140.004
4791,0.767,0.985,11.0,-2.094,0.0,0.0571,0.00867,0.835,0.1,0.547,140.01
4792,0.705,0.982,1.0,-2.081,1.0,0.0388,0.00128,0.718,0.0725,0.402,140.024
4793,0.417,0.996,1.0,-1.574,1.0,0.294,0.0207,0.323,0.389,0.416,74.989
4794,0.599,0.993,1.0,-1.026,1.0,0.107,0.000757,0.557,0.487,0.343,127.998
4795,0.568,0.931,4.0,-7.077,0.0,0.0481,0.000422,0.665,0.14,0.042,128.008
4796,0.494,0.947,5.0,-4.107,0.0,0.0624,0.0266,0.00966,0.32,0.24,174.016
4797,0.436,0.922,11.0,-3.279,0.0,0.0627,0.00374,0.000413,0.253,0.0928,150.151
4798,0.391,0.957,7.0,-2.51,1.0,0.0904,0.00331,0.22,0.112,0.121,100.024
4799,0.713,0.891,9.0,-5.724,0.0,0.0352,0.000513,0.0688,0.0687,0.365,127.977
4800,0.558,0.99,7.0,-2.342,1.0,0.196,0.00215,0.651,0.645,0.417,134.938
4801,0.634,0.991,6.0,-0.465,1.0,0.0463,0.00198,0.0115,0.341,0.527,150.022
4802,0.618,0.961,11.0,-2.191,0.0,0.0548,0.00024,0.687,0.497,0.505,127.992
4803,0.668,0.965,7.0,-2.061,1.0,0.251,0.005,0.00196,0.335,0.724,159.988
4804,0.681,0.909,9.0,-4.847,1.0,0.353,0.00135,2.33e-05,0.0754,0.378,110.007
4805,0.533,0.888,5.0,-2.8,0.0,0.0701,0.0499,1.5e-06,0.114,0.505,150.086
4806,0.559,0.759,0.0,-4.814,1.0,0.035,0.0026,0.0,0.646,0.168,79.965
4807,0.651,0.894,4.0,-3.38,0.0,0.0585,0.0185,8.93e-05,0.0745,0.178,128.041
4808,0.627,0.98,10.0,-2.687,0.0,0.218,0.000244,0.592,0.1,0.257,149.988
4809,0.713,0.891,9.0,-5.724,0.0,0.0352,0.000513,0.0688,0.0687,0.365,127.977
4810,0.333,0.913,2.0,-3.722,1.0,0.0808,0.0202,0.0,0.146,0.116,99.889
4811,0.686,0.861,6.0,-4.06,0.0,0.0282,0.00085,0.000206,0.217,0.602,127.975
4812,0.562,0.89,9.0,-3.067,1.0,0.0557,0.00767,0.000159,0.848,0.391,139.903
4813,0.405,0.768,0.0,-5.387,1.0,0.0898,0.0422,0.0,0.13,0.338,159.988
4814,0.544,0.982,4.0,-3.812,0.0,0.088,0.00427,0.744,0.312,0.331,140.044
4815,0.601,0.877,6.0,-4.446,0.0,0.0482,0.0223,0.0,0.106,0.171,139.958
4816,0.619,0.949,6.0,-4.64,0.0,0.0658,0.00499,0.000418,0.179,0.247,149.935
4817,0.418,0.897,8.0,-4.255,1.0,0.061,5.42e-05,1.11e-05,0.404,0.108,173.92
4818,0.537,0.842,7.0,-3.789,1.0,0.0409,0.0122,0.0,0.318,0.719,82.444
4819,0.681,0.909,9.0,-4.847,1.0,0.353,0.00135,2.33e-05,0.0754,0.378,110.007
4820,0.497,0.963,0.0,-3.281,1.0,0.489,0.00791,0.175,0.134,0.291,159.966
4821,0.615,0.912,8.0,-3.184,0.0,0.083,0.027,2.53e-06,0.0664,0.34,124.014
4822,0.418,0.95,6.0,-4.239,0.0,0.0644,2.15e-05,0.953,0.109,0.399,173.917
4823,0.686,0.861,6.0,-4.06,0.0,0.0282,0.00085,0.000206,0.217,0.602,127.975
4824,0.604,0.971,5.0,-3.006,0.0,0.111,0.0137,0.616,0.319,0.398,145.039
4825,0.591,0.913,7.0,-3.974,1.0,0.0668,0.00649,0.000207,0.37,0.361,145.034
4826,0.578,0.96,0.0,-2.722,1.0,0.0648,0.0091,6.57e-05,0.387,0.231,127.942
4827,0.542,0.962,1.0,-2.348,1.0,0.167,0.00283,0.0149,0.41,0.215,174.034
4828,0.386,0.958,7.0,-1.778,0.0,0.2,0.0196,0.00158,0.23,0.487,150.114
4829,0.668,0.977,1.0,-2.673,1.0,0.0515,0.0111,0.17,0.363,0.589,128.06
4830,0.497,0.963,0.0,-3.281,1.0,0.489,0.00791,0.175,0.134,0.291,159.966
4831,0.578,0.975,1.0,-2.628,0.0,0.0508,0.00414,0.756,0.143,0.407,163.059
4832,0.652,0.97,11.0,-3.18,1.0,0.0516,0.0168,0.0281,0.148,0.538,150.037
4833,0.695,0.92,6.0,-3.776,1.0,0.0405,0.0069,0.0304,0.168,0.214,128.064
4834,0.568,0.931,4.0,-7.077,0.0,0.0481,0.000422,0.665,0.14,0.042,128.008
4835,0.7,0.581,11.0,-5.473,1.0,0.0258,0.011,0.146,0.0918,0.473,113.003
4836,0.738,0.977,4.0,-2.307,1.0,0.125,0.0127,0.000553,0.126,0.496,110.035
4837,0.514,0.934,1.0,-3.752,1.0,0.0449,0.000139,0.000891,0.116,0.154,149.952
4838,0.5,0.98,4.0,-2.616,0.0,0.137,0.00875,0.257,0.189,0.285,159.93
4839,0.487,0.965,7.0,-2.862,1.0,0.301,4.49e-05,0.0143,0.246,0.195,175.029
4840,0.615,0.992,7.0,-1.507,1.0,0.0747,0.0353,0.224,0.257,0.721,165.017
4841,0.673,0.958,10.0,-2.871,0.0,0.168,0.0146,0.0318,0.346,0.153,126.146
4842,0.562,0.984,1.0,-2.828,0.0,0.0527,0.00799,0.859,0.268,0.448,163.016
4843,0.644,0.928,4.0,-2.215,0.0,0.229,0.00466,2.52e-05,0.123,0.542,174.113
4844,0.576,0.977,1.0,-2.691,1.0,0.107,0.00044,0.0638,0.321,0.435,154.935
4845,0.354,0.854,6.0,-4.587,0.0,0.294,0.0525,0.0,0.331,0.407,74.994
4846,0.681,0.768,6.0,-4.356,0.0,0.0774,0.0314,0.0,0.0839,0.718,162.976
4847,0.663,0.822,9.0,-2.909,1.0,0.0557,0.00413,0.00318,0.234,0.567,128.002
4848,0.602,0.758,7.0,-5.261,0.0,0.068,0.134,0.0,0.0853,0.156,99.896
4849,0.671,0.828,9.0,-2.907,1.0,0.053,0.00304,0.00287,0.352,0.57,127.976
4850,0.622,0.622,10.0,-7.259,1.0,0.0289,0.0056,0.0,0.326,0.257,102.055
4851,0.499,0.843,6.0,-2.224,1.0,0.113,0.0138,0.0,0.124,0.533,127.932
4852,0.57,0.853,9.0,-4.255,1.0,0.0313,0.169,0.0,0.373,0.352,140.07
4853,0.583,0.729,6.0,-4.525,1.0,0.0314,0.0909,2.02e-05,0.367,0.318,144.994
4854,0.528,0.939,3.0,-2.463,0.0,0.0987,0.00566,0.0,0.0982,0.402,150.093
4855,0.599,0.61,6.0,-5.106,0.0,0.0536,0.391,0.0,0.169,0.33,139.842
4856,0.521,0.808,4.0,-3.852,0.0,0.0526,0.0363,0.0,0.227,0.198,140.077
4857,0.708,0.475,1.0,-6.402,0.0,0.0403,0.229,1.17e-05,0.0465,0.162,124.846
4858,0.513,0.819,5.0,-5.372,0.0,0.0454,0.00224,0.153,0.058,0.449,140.055
4859,0.701,0.692,1.0,-4.945,0.0,0.0636,0.0731,1.04e-05,0.175,0.374,94.971
4860,0.585,0.642,8.0,-5.968,1.0,0.0933,0.00613,0.0128,0.391,0.212,149.862
4861,0.556,0.873,1.0,-1.145,1.0,0.164,0.237,2.63e-06,0.078,0.485,127.993
4862,0.533,0.888,5.0,-2.8,0.0,0.0701,0.0499,1.5e-06,0.114,0.505,150.086
4863,0.683,0.68,10.0,-5.861,0.0,0.0376,0.0161,0.0,0.319,0.557,145.042
4864,0.727,0.551,5.0,-5.642,0.0,0.0503,0.153,2.51e-06,0.339,0.335,166.156
4865,0.678,0.826,7.0,-4.663,0.0,0.0786,0.101,0.0,0.119,0.426,100.016
4866,0.514,0.909,11.0,-2.51,1.0,0.0369,0.00113,0.000627,0.067,0.219,159.972
4867,0.509,0.761,0.0,-4.259,0.0,0.0397,0.0991,1.7e-05,0.309,0.344,144.974
4868,0.578,0.695,7.0,-5.531,1.0,0.036,0.00368,0.0,0.307,0.168,107.003
4869,0.583,0.722,6.0,-4.478,1.0,0.0322,0.093,9.03e-06,0.359,0.272,145.026
4870,0.44,0.785,0.0,-3.248,0.0,0.061,0.0924,0.0,0.458,0.229,170.071
4871,0.599,0.61,6.0,-5.106,0.0,0.0536,0.391,0.0,0.169,0.33,139.842
4872,0.509,0.921,11.0,-1.723,1.0,0.0369,0.000761,0.00116,0.0716,0.251,159.99
4873,0.507,0.93,3.0,-1.015,1.0,0.0803,0.21,0.000455,0.362,0.568,111.899
4874,0.539,0.863,1.0,-4.224,1.0,0.165,0.0105,0.0,0.112,0.567,159.931
4875,0.633,0.571,5.0,-5.88,0.0,0.0455,0.231,0.0,0.396,0.349,169.841
4876,0.543,0.957,5.0,-0.184,1.0,0.305,0.0337,0.0,0.288,0.243,173.938
4877,0.549,0.939,5.0,-1.211,0.0,0.0597,0.0599,0.0,0.092,0.61,139.961
4878,0.586,0.706,0.0,-3.673,0.0,0.0454,0.0609,0.0,0.12,0.219,127.961
4879,0.475,0.95,7.0,-3.029,1.0,0.0842,0.000175,0.00378,0.876,0.316,179.98
4880,0.538,0.943,5.0,-0.906,1.0,0.262,0.0262,0.0,0.28,0.229,173.932
4881,0.545,0.927,1.0,-1.787,0.0,0.0663,0.011,4.02e-05,0.293,0.41,171.816
4882,0.582,0.715,1.0,-3.489,0.0,0.0561,0.256,4.37e-05,0.285,0.108,160.022
4883,0.493,0.929,2.0,-4.374,0.0,0.0793,0.00352,8.9e-05,0.149,0.0949,139.98
4884,0.562,0.89,9.0,-3.067,1.0,0.0557,0.00767,0.000159,0.848,0.391,139.903
4885,0.361,0.847,1.0,-4.138,1.0,0.0748,0.00112,0.000148,0.163,0.262,174.154
4886,0.66,0.772,6.0,-4.293,0.0,0.0813,0.0233,0.0,0.104,0.555,163.101
4887,0.704,0.624,1.0,-8.728,1.0,0.362,0.0739,0.00445,0.38,0.552,125.037
4888,0.72,0.902,6.0,-1.364,0.0,0.113,0.00166,0.02,0.266,0.312,128.025
4889,0.632,0.639,10.0,-6.589,1.0,0.0284,0.00563,0.0,0.257,0.236,102.056
4890,0.695,0.925,11.0,-2.322,0.0,0.0629,0.000843,0.0115,0.115,0.755,100.015
4891,0.567,0.834,1.0,-4.319,0.0,0.0581,0.0331,3.59e-06,0.0652,0.34,101.016
4892,0.71,0.864,6.0,-4.924,0.0,0.0757,0.00166,0.0365,0.036,0.114,127.986
4893,0.531,0.976,11.0,-2.687,0.0,0.0618,0.0154,0.246,0.0905,0.622,139.988
4894,0.468,0.994,9.0,1.315,1.0,0.156,0.0149,1.8e-06,0.134,0.358,174.035
4895,0.624,0.939,7.0,-2.449,1.0,0.071,0.00102,0.00559,0.131,0.391,160.014
4896,0.551,0.962,11.0,-3.856,0.0,0.237,0.000944,0.000174,0.138,0.512,155.104
4897,0.595,0.712,10.0,-6.879,0.0,0.0539,0.0671,0.0,0.102,0.615,170.06
4898,0.583,0.946,2.0,-4.034,1.0,0.114,0.00328,0.39,0.148,0.262,149.921
4899,0.545,0.921,1.0,-3.881,1.0,0.126,0.000217,0.0277,0.164,0.146,149.998
4900,0.707,0.813,0.0,-5.278,1.0,0.0517,0.131,0.000264,0.0982,0.247,121.909
4901,0.474,0.731,7.0,-3.072,0.0,0.0812,0.0603,0.0,0.133,0.199,149.874
4902,0.43,0.831,4.0,-3.931,0.0,0.433,0.012,0.0,0.391,0.433,116.8
4903,0.545,0.921,1.0,-3.881,1.0,0.126,0.000217,0.0277,0.164,0.146,149.998
4904,0.416,0.877,2.0,-3.197,1.0,0.0974,0.00357,2.35e-06,0.442,0.0395,112.01
4905,0.496,0.939,5.0,-3.44,0.0,0.434,0.314,0.0129,0.107,0.084,149.905
4906,0.546,0.972,2.0,-2.77,1.0,0.0939,0.000303,0.854,0.109,0.293,150.013
4907,0.6,0.898,1.0,-3.399,0.0,0.0577,0.00461,2.76e-05,0.217,0.221,149.991
4908,0.258,0.952,11.0,-3.389,1.0,0.229,0.0133,0.00705,0.126,0.229,150.035
4909,0.373,0.957,0.0,-3.453,1.0,0.0586,2.46e-05,0.769,0.363,0.224,150.001
4910,0.632,0.93,1.0,-4.553,1.0,0.226,0.000744,0.000373,0.174,0.251,145.035
4911,0.571,0.89,1.0,-4.459,1.0,0.0384,0.000302,5.88e-05,0.113,0.707,160.054
4912,0.509,0.921,5.0,-3.175,0.0,0.268,0.00299,0.000276,0.178,0.273,149.948
4913,0.468,0.93,9.0,-1.873,0.0,0.299,0.000159,0.000801,0.0694,0.453,169.871
4914,0.581,0.942,11.0,-1.378,0.0,0.0538,0.0434,0.0,0.281,0.41,139.976
4915,0.422,0.806,4.0,-3.767,0.0,0.0875,0.11,0.022,0.123,0.288,159.81
4916,0.508,0.929,8.0,-3.018,1.0,0.142,0.00099,0.313,0.0876,0.227,149.844
4917,0.61,0.749,1.0,-3.452,1.0,0.238,0.0117,0.0287,0.0569,0.445,159.985
