,0,1,2,3,4,5,6,7,8,9,10
5091,0.795,0.596,11.0,-3.799,0.0,0.219,0.103,0.0,0.164,0.357,101.985
5092,0.795,0.56,2.0,-8.908,1.0,0.0659,0.00867,0.0,0.226,0.635,99.922
5093,0.578,0.6,8.0,-5.7,1.0,0.0455,0.144,0.0,0.426,0.646,76.999
5094,0.611,0.678,3.0,-6.723,0.0,0.243,0.00701,8.43e-06,0.431,0.493,137.864
5095,0.752,0.757,11.0,-5.174,0.0,0.0492,0.23,0.139,0.102,0.716,97.986
5096,0.727,0.85,1.0,-4.965,1.0,0.0401,0.0598,0.000109,0.312,0.801,113.019
5097,0.751,0.664,5.0,-6.634,0.0,0.0346,0.0946,5.07e-05,0.213,0.813,101.975
5098,0.935,0.696,0.0,-7.185,1.0,0.0563,0.0432,0.00021,0.338,0.616,125.014
5099,0.973,0.723,8.0,-4.017,1.0,0.0569,0.17,0.000282,0.0863,0.751,110.625
5100,0.714,0.559,8.0,-6.543,1.0,0.0515,0.0299,0.0,0.088,0.411,95.979
5101,0.746,0.633,11.0,-6.028,1.0,0.106,0.0828,0.0,0.0952,0.77,98.028
5102,0.709,0.568,6.0,-6.765,1.0,0.0607,0.138,1.6e-05,0.12,0.364,94.987
5103,0.637,0.783,10.0,-5.228,0.0,0.131,0.104,0.0,0.571,0.371,133.164
5104,0.651,0.619,0.0,-4.988,0.0,0.0839,0.525,0.0,0.289,0.562,96.013
5105,0.771,0.84,2.0,-3.903,1.0,0.0645,0.407,0.00012,0.24,0.577,101.028
5106,0.44,0.625,1.0,-5.532,0.0,0.27,0.422,0.0,0.242,0.578,172.728
5107,0.717,0.643,11.0,-5.222,1.0,0.0345,0.104,0.000113,0.149,0.502,97.965
5108,0.681,0.641,2.0,-5.06,1.0,0.0371,0.0334,0.0,0.107,0.415,90.003
5109,0.801,0.52,5.0,-6.298,0.0,0.0443,0.254,0.0,0.0843,0.704,95.004
5110,0.774,0.651,7.0,-4.653,0.0,0.0811,0.0435,0.000349,0.13,0.561,117.964
5111,0.803,0.59,6.0,-5.33,1.0,0.0753,0.584,4.89e-06,0.0724,0.764,97.89
5112,0.75,0.643,3.0,-7.376,0.0,0.0576,0.246,0.000292,0.113,0.448,122.044
5113,0.677,0.157,7.0,-9.998,1.0,0.0317,0.78,0.0,0.129,0.413,129.943
5114,0.723,0.497,2.0,-6.866,1.0,0.0356,0.512,0.000256,0.121,0.591,130.02
5115,0.898,0.745,11.0,-6.552,0.0,0.0516,0.35,0.00268,0.092,0.636,108.02
5116,0.808,0.511,0.0,-6.691,1.0,0.132,0.126,1.32e-06,0.127,0.346,103.065
5117,0.496,0.6,9.0,-6.705,1.0,0.0452,0.0133,2.71e-06,0.201,0.169,99.957
5118,0.513,0.17,9.0,-13.362,0.0,0.0385,0.937,1.1e-06,0.112,0.366,135.492
5119,0.552,0.707,1.0,-5.98,1.0,0.402,0.117,0.0,0.137,0.7,189.936
5120,0.71,0.56,8.0,-6.531,1.0,0.0503,0.0312,0.0,0.0956,0.445,95.97
5121,0.553,0.599,2.0,-4.74,0.0,0.0445,0.082,0.0,0.246,0.603,127.573
5122,0.771,0.84,2.0,-3.903,1.0,0.0645,0.407,0.00012,0.24,0.577,101.028
5123,0.573,0.957,7.0,-0.968,0.0,0.303,0.0317,1.1e-06,0.137,0.359,123.025
5124,0.712,0.498,8.0,-8.676,1.0,0.0532,0.03,0.0,0.0866,0.442,95.965
5125,0.728,0.727,0.0,-3.604,0.0,0.0455,0.499,0.0,0.102,0.442,107.984
5126,0.696,0.628,0.0,-5.026,0.0,0.0475,0.552,0.0,0.32,0.619,95.934
5127,0.572,0.57,9.0,-9.231,1.0,0.0367,0.224,0.0,0.185,0.475,106.448
5128,0.531,0.761,4.0,-3.551,0.0,0.0356,0.585,0.0,0.495,0.593,140.384
5129,0.588,0.453,4.0,-12.681,1.0,0.0415,0.13,0.0,0.18,0.592,129.978
5130,0.477,0.265,0.0,-8.715,0.0,0.0435,0.683,1.91e-05,0.135,0.347,60.809
5131,0.597,0.592,9.0,-10.255,0.0,0.0271,0.0138,0.263,0.097,0.582,110.009
5132,0.545,0.883,9.0,-4.417,0.0,0.353,0.34,0.0,0.471,0.847,145.62
5133,0.466,0.616,9.0,-6.475,0.0,0.0439,0.191,0.000676,0.924,0.717,164.541
5134,0.507,0.937,0.0,-3.076,0.0,0.122,0.545,1.78e-06,0.746,0.704,108.91
5135,0.659,0.477,5.0,-13.793,1.0,0.0475,0.588,0.0,0.409,0.963,100.386
5136,0.658,0.553,11.0,-13.231,1.0,0.0349,0.484,0.0,0.397,0.891,97.579
5137,0.63,0.563,11.0,-13.416,0.0,0.0344,0.753,0.0,0.481,0.892,106.517
5138,0.556,0.631,10.0,-7.535,1.0,0.0469,0.478,0.0557,0.106,0.93,169.977
5139,0.694,0.73,2.0,-9.087,1.0,0.0275,0.298,0.154,0.404,0.842,136.971
5140,0.686,0.36,11.0,-14.836,0.0,0.0437,0.441,1.66e-06,0.545,0.703,131.345
5141,0.68,0.575,9.0,-5.57,0.0,0.0319,0.62,0.0,0.238,0.851,106.751
5142,0.53,0.387,7.0,-9.831,1.0,0.0578,0.905,2.82e-06,0.149,0.124,89.643
5143,0.613,0.298,4.0,-12.015,0.0,0.0398,0.978,0.000711,0.0983,0.726,74.023
5144,0.39,0.298,10.0,-15.391,1.0,0.0788,0.962,0.00243,0.446,0.247,120.44
5145,0.67,0.695,5.0,-5.725,1.0,0.0327,0.606,0.0,0.313,0.828,147.927
5146,0.551,0.783,4.0,-4.137,0.0,0.142,0.0469,0.0,0.3,0.582,180.15
5147,0.729,0.57,7.0,-6.252,1.0,0.0345,0.272,0.0,0.106,0.814,139.174
5148,0.651,0.213,1.0,-16.522,1.0,0.955,0.803,0.0,0.443,0.654,87.772
5149,0.801,0.548,5.0,-11.853,1.0,0.0481,0.224,0.601,0.0888,0.687,138.004
5150,0.918,0.918,10.0,-2.218,0.0,0.0954,0.344,5.35e-06,0.0243,0.882,110.024
5151,0.755,0.765,1.0,-3.475,1.0,0.0356,0.218,0.0,0.162,0.737,119.954
5152,0.909,0.539,8.0,-4.278,0.0,0.116,0.243,0.0,0.0674,0.869,90.038
5153,0.855,0.747,7.0,-2.713,0.0,0.0424,0.0276,3.45e-05,0.182,0.76,98.018
5154,0.771,0.896,4.0,-5.289,0.0,0.129,0.0275,0.0,0.204,0.0593,112.505
5155,0.687,0.58,7.0,-8.103,1.0,0.0483,0.0106,7.65e-06,0.0935,0.341,150.055
5156,0.618,0.731,7.0,-5.181,1.0,0.0321,0.0714,5.05e-05,0.421,0.352,116.008
5157,0.706,0.82,7.0,-4.469,1.0,0.0562,0.00613,0.00186,0.0488,0.595,118.951
5158,0.753,0.626,11.0,-7.995,0.0,0.142,0.0121,0.000159,0.127,0.707,103.927
5159,0.741,0.714,5.0,-4.739,0.0,0.0476,0.0403,1.58e-05,0.127,0.799,118.036
5160,0.707,0.726,2.0,-3.515,1.0,0.0279,0.0315,0.000221,0.359,0.809,112.026
5161,0.623,0.654,8.0,-5.408,1.0,0.0674,0.0183,1.73e-06,0.398,0.193,96.017
5162,0.658,0.82,0.0,-5.825,1.0,0.0674,0.00816,0.0,0.0839,0.697,112.938
5163,0.878,0.91,6.0,-5.452,0.0,0.281,0.00386,1.69e-06,0.466,0.65,112.961
5164,0.675,0.951,2.0,-2.559,0.0,0.0664,0.0465,7.54e-06,0.625,0.718,136.042
5165,0.813,0.724,0.0,-3.987,1.0,0.0738,0.133,0.0,0.114,0.688,131.05
5166,0.709,0.822,10.0,-6.178,1.0,0.0341,0.194,0.000153,0.119,0.456,92.409
5167,0.96,0.895,0.0,-6.899,0.0,0.0714,0.335,0.000176,0.364,0.92,120.01
5168,0.41,0.327,1.0,-7.663,1.0,0.0301,0.547,0.0,0.0763,0.283,101.861
5169,0.702,0.722,0.0,-4.882,1.0,0.0444,0.0299,0.0,0.249,0.537,139.989
5170,0.688,0.551,10.0,-5.49,0.0,0.0315,0.0118,0.226,0.102,0.274,99.964
5171,0.527,0.825,5.0,-6.533,1.0,0.113,0.00422,0.166,0.118,0.869,108.859
5172,0.596,0.688,7.0,-6.874,1.0,0.313,0.0433,0.0,0.0801,0.317,189.995
5173,0.41,0.327,1.0,-7.663,1.0,0.0301,0.547,0.0,0.0763,0.283,101.861
5174,0.739,0.769,6.0,-4.147,0.0,0.0433,0.0212,0.000718,0.136,0.702,104.009
5175,0.718,0.687,1.0,-7.361,1.0,0.226,0.142,0.00218,0.179,0.883,123.704
5176,0.67,0.951,2.0,-2.628,0.0,0.0766,0.0777,1.57e-06,0.438,0.746,136.035
5177,0.709,0.697,2.0,-3.471,1.0,0.0275,0.0532,5.15e-05,0.349,0.772,112.017
5178,0.651,0.785,5.0,-5.4,0.0,0.0332,0.00149,4.82e-05,0.125,0.536,106.075
5179,0.731,0.869,11.0,-2.634,0.0,0.0409,0.145,0.000185,0.116,0.789,127.971
5180,0.756,0.786,1.0,-3.453,1.0,0.0348,0.201,0.0,0.158,0.736,119.962
5181,0.8,0.555,1.0,-6.403,0.0,0.0363,0.0697,0.0,0.0765,0.439,100.043
5182,0.869,0.754,7.0,-2.792,0.0,0.042,0.0262,7.23e-06,0.22,0.691,98.027
5183,0.569,0.975,1.0,-3.873,1.0,0.244,0.00072,0.00203,0.127,0.342,194.072
5184,0.816,0.715,0.0,-3.96,1.0,0.074,0.164,0.0,0.116,0.715,131.035
5185,0.659,0.687,5.0,-4.531,0.0,0.157,0.0335,0.00114,0.096,0.725,191.955
5186,0.782,0.632,1.0,-6.115,1.0,0.0611,0.0789,7.55e-05,0.106,0.096,119.996
5187,0.462,0.325,4.0,-9.487,1.0,0.0307,0.855,0.0,0.105,0.306,115.308
5188,0.754,0.53,7.0,-7.808,1.0,0.233,0.152,0.0,0.0808,0.376,101.16
5189,0.596,0.804,11.0,-5.837,1.0,0.0309,0.126,0.00345,0.0962,0.485,112.007
5190,0.871,0.82,3.0,-4.42,0.0,0.0647,0.0932,0.0,0.113,0.838,114.007
5191,0.912,0.91,10.0,-2.114,0.0,0.104,0.391,0.0,0.0251,0.889,110.051
5192,0.512,0.795,5.0,-7.453,1.0,0.138,0.00628,0.0698,0.331,0.812,108.354
5193,0.789,0.933,9.0,-1.606,1.0,0.0425,0.0202,0.0,0.865,0.917,126.224
5194,0.635,0.87,2.0,-4.291,0.0,0.04,0.0156,0.0,0.118,0.912,93.0
5195,0.792,0.415,6.0,-8.241,0.0,0.144,0.0948,0.0,0.079,0.857,155.998
5196,0.617,0.576,0.0,-6.113,0.0,0.235,0.291,0.0,0.0881,0.405,162.162
5197,0.885,0.798,1.0,-4.088,0.0,0.076,0.0734,0.000617,0.203,0.506,120.013
5198,0.775,0.713,1.0,-4.074,0.0,0.214,0.0917,6.41e-06,0.156,0.741,98.489
5199,0.766,0.805,2.0,-4.857,1.0,0.0978,0.071,2.19e-05,0.335,0.207,131.059
5200,0.628,0.248,1.0,-13.304,1.0,0.032,0.814,0.0602,0.111,0.646,125.298
5201,0.519,0.515,5.0,-9.448,1.0,0.031,0.61,5.66e-05,0.107,0.714,80.329
5202,0.519,0.515,5.0,-9.448,1.0,0.031,0.61,5.66e-05,0.107,0.714,80.329
5203,0.367,0.208,4.0,-16.734,1.0,0.0363,0.629,0.0584,0.106,0.663,172.358
5204,0.359,0.391,3.0,-8.034,1.0,0.026,0.795,0.0708,0.163,0.19,154.66
5205,0.384,0.366,7.0,-10.65,1.0,0.0329,0.371,9.17e-05,0.101,0.199,138.134
5206,0.657,0.32,1.0,-15.104,1.0,0.031,0.857,0.00125,0.144,0.39,115.724
5207,0.61,0.275,6.0,-10.644,1.0,0.028,0.808,0.913,0.403,0.552,94.088
5208,0.546,0.299,5.0,-14.999,1.0,0.0386,0.668,0.109,0.111,0.789,115.464
5209,0.734,0.539,5.0,-9.438,1.0,0.0393,0.658,0.613,0.109,0.765,126.717
5210,0.634,0.408,0.0,-10.452,1.0,0.0287,0.477,0.00611,0.124,0.61,118.858
5211,0.245,0.242,4.0,-12.963,1.0,0.0318,0.965,0.00833,0.271,0.138,135.714
5212,0.361,0.23,2.0,-15.517,1.0,0.0359,0.835,0.517,0.111,0.415,163.354
5213,0.66,0.566,0.0,-8.255,1.0,0.0293,0.123,0.795,0.122,0.295,125.747
5214,0.607,0.399,2.0,-12.163,1.0,0.036,0.892,0.000304,0.1,0.689,75.477
5215,0.634,0.478,8.0,-10.548,1.0,0.0241,0.732,9.18e-06,0.244,0.669,104.261
5216,0.609,0.313,5.0,-11.08,1.0,0.0312,0.525,0.00609,0.113,0.711,112.937
5217,0.347,0.346,2.0,-13.689,1.0,0.0397,0.788,0.000596,0.111,0.202,79.964
5218,0.513,0.355,5.0,-9.997,1.0,0.0287,0.284,0.0,0.108,0.218,75.04
5219,0.533,0.346,2.0,-10.601,1.0,0.0418,0.773,0.0213,0.107,0.666,159.888
5220,0.344,0.37,2.0,-8.906,1.0,0.0366,0.513,4.02e-05,0.341,0.475,157.833
5221,0.347,0.346,2.0,-13.689,1.0,0.0397,0.788,0.000596,0.111,0.202,79.964
5222,0.609,0.313,5.0,-11.08,1.0,0.0312,0.525,0.00609,0.113,0.711,112.937
5223,0.458,0.382,4.0,-11.137,1.0,0.0335,0.785,1.52e-06,0.112,0.574,82.798
5224,0.612,0.276,7.0,-11.932,1.0,0.0358,0.898,0.864,0.0867,0.206,98.61
5225,0.638,0.653,6.0,-8.554,1.0,0.0374,0.586,8.84e-05,0.0989,0.943,80.253
5226,0.343,0.238,4.0,-11.774,1.0,0.0294,0.887,0.123,0.106,0.375,143.403
5227,0.43,0.177,6.0,-13.331,0.0,0.0331,0.788,0.0111,0.109,0.265,97.705
5228,0.372,0.48,5.0,-10.12,1.0,0.028,0.725,0.000621,0.108,0.51,147.501
5229,0.728,0.295,3.0,-13.642,1.0,0.0317,0.67,1.27e-05,0.141,0.654,121.857
5230,0.731,0.3,11.0,-14.641,0.0,0.0336,0.864,0.809,0.104,0.398,112.178
5231,0.576,0.526,10.0,-8.598,1.0,0.0275,0.447,0.000223,0.116,0.429,123.274
5232,0.503,0.319,11.0,-13.793,1.0,0.0312,0.878,0.00809,0.0956,0.372,91.323
5233,0.686,0.212,5.0,-12.079,1.0,0.0334,0.819,8.17e-06,0.268,0.661,111.11
5234,0.552,0.492,0.0,-9.992,1.0,0.0253,0.678,0.0036,0.132,0.583,84.722
5235,0.458,0.408,9.0,-11.633,1.0,0.0318,0.945,0.573,0.117,0.726,89.962
5236,0.333,0.232,11.0,-14.734,1.0,0.032,0.838,0.00205,0.0932,0.196,120.472
5237,0.501,0.632,6.0,-8.912,0.0,0.0362,0.226,0.00622,0.288,0.623,88.876
5238,0.535,0.114,9.0,-16.671,1.0,0.0341,0.864,0.00721,0.107,0.356,109.28
5239,0.694,0.311,9.0,-13.39,1.0,0.0337,0.549,0.35,0.207,0.616,102.142
5240,0.727,0.202,2.0,-14.287,1.0,0.0443,0.898,0.39,0.102,0.544,120.991
5241,0.491,0.423,4.0,-13.609,1.0,0.0338,0.868,0.901,0.0868,0.511,164.464
5242,0.462,0.516,8.0,-7.698,1.0,0.0325,0.723,0.0,0.121,0.508,77.471
5243,0.58,0.433,2.0,-9.188,1.0,0.0292,0.445,0.00228,0.167,0.362,102.108
5244,0.372,0.39,2.0,-12.452,1.0,0.0349,0.447,0.793,0.11,0.338,186.686
5245,0.512,0.603,11.0,-10.202,0.0,0.0272,0.471,0.315,0.117,0.849,154.932
5246,0.593,0.343,6.0,-11.27,1.0,0.0291,0.867,0.866,0.15,0.452,112.677
5247,0.517,0.286,8.0,-11.225,0.0,0.0264,0.94,0.802,0.101,0.158,94.254
5248,0.603,0.346,7.0,-11.481,1.0,0.0303,0.884,0.916,0.104,0.619,88.45
5249,0.807,0.384,4.0,-13.187,0.0,0.0614,0.804,0.483,0.111,0.777,129.702
5250,0.381,0.288,1.0,-12.323,1.0,0.0337,0.843,0.00226,0.12,0.198,59.343
5251,0.631,0.309,1.0,-9.527,1.0,0.0302,0.884,0.00206,0.0439,0.427,118.498
5252,0.739,0.443,1.0,-13.002,1.0,0.0266,0.57,0.000895,0.0798,0.502,95.538
5253,0.472,0.598,0.0,-7.045,1.0,0.0357,0.215,0.00706,0.18,0.371,77.988
5254,0.54,0.535,7.0,-8.909,0.0,0.0315,0.164,0.00225,0.104,0.471,150.84
5255,0.682,0.344,5.0,-13.032,1.0,0.0372,0.825,0.00113,0.0872,0.474,143.909
5256,0.504,0.339,2.0,-13.007,1.0,0.0325,0.812,0.00075,0.083,0.288,97.859
5257,0.626,0.773,11.0,-8.154,1.0,0.0466,0.173,0.154,0.161,0.897,120.214
5258,0.392,0.495,9.0,-8.193,1.0,0.0316,0.348,0.0498,0.0784,0.415,104.783
5259,0.415,0.731,9.0,-5.911,1.0,0.0291,0.0249,0.0374,0.0978,0.659,92.786
5260,0.633,0.285,0.0,-9.934,1.0,0.0292,0.499,1.24e-05,0.0857,0.396,109.827
5261,0.347,0.493,6.0,-6.726,1.0,0.04,0.197,5.95e-06,0.0936,0.299,140.314
5262,0.52,0.184,0.0,-13.653,1.0,0.0276,0.736,0.00863,0.129,0.179,86.488
5263,0.499,0.244,4.0,-10.399,1.0,0.0284,0.84,3.23e-05,0.0992,0.3,144.348
5264,0.481,0.401,7.0,-8.821,1.0,0.0289,0.552,8.2e-05,0.0975,0.196,110.801
5265,0.687,0.375,9.0,-9.152,1.0,0.0331,0.904,0.0144,0.0894,0.333,134.474
5266,0.473,0.271,1.0,-14.273,1.0,0.035,0.891,0.00683,0.106,0.107,126.439
5267,0.706,0.375,5.0,-12.037,1.0,0.0337,0.905,0.00129,0.0915,0.501,124.613
5268,0.409,0.619,7.0,-6.921,1.0,0.0337,0.562,0.00859,0.0717,0.338,102.868
5269,0.659,0.379,7.0,-7.819,1.0,0.025,0.425,0.000833,0.118,0.408,101.568
5270,0.578,0.59,0.0,-8.509,1.0,0.0483,0.637,0.000595,0.0698,0.776,133.875
5271,0.747,0.331,2.0,-8.471,1.0,0.0253,0.85,9.58e-05,0.109,0.505,108.457
5272,0.69,0.238,7.0,-11.106,1.0,0.038,0.884,1.16e-05,0.151,0.424,115.785
5273,0.532,0.402,0.0,-8.533,1.0,0.0314,0.865,0.00019,0.095,0.286,104.08
5274,0.536,0.63,1.0,-7.577,1.0,0.0248,0.0394,0.000436,0.161,0.334,100.323
5275,0.257,0.407,9.0,-8.507,1.0,0.0339,0.598,0.00186,0.0952,0.333,200.497
5276,0.417,0.726,9.0,-5.946,1.0,0.0291,0.0203,0.055,0.0986,0.63,92.834
5277,0.261,0.234,2.0,-12.627,1.0,0.0357,0.397,0.00809,0.0777,0.139,117.48
5278,0.66,0.628,5.0,-9.93,1.0,0.0312,0.137,0.0294,0.111,0.913,121.774
5279,0.363,0.691,0.0,-5.602,1.0,0.0429,0.189,1.81e-05,0.131,0.586,159.915
5280,0.502,0.257,1.0,-10.536,0.0,0.0314,0.827,0.0538,0.158,0.0792,112.97
5281,0.442,0.241,2.0,-11.22,0.0,0.029,0.652,0.0035,0.0905,0.146,106.968
5282,0.678,0.489,4.0,-10.051,1.0,0.0291,0.0776,0.0173,0.109,0.612,115.036
5283,0.694,0.65,7.0,-8.369,1.0,0.0389,0.00682,0.00528,0.0983,0.876,134.138
5284,0.326,0.408,7.0,-8.109,1.0,0.0322,0.424,0.000559,0.0727,0.273,121.067
5285,0.237,0.57,9.0,-16.561,1.0,0.0564,0.864,0.681,0.389,0.0767,75.818
5286,0.658,0.297,11.0,-10.466,1.0,0.0303,0.0474,0.000403,0.0714,0.247,129.813
5287,0.67,0.546,6.0,-7.879,0.0,0.0966,0.855,0.000309,0.0933,0.177,76.896
5288,0.67,0.546,6.0,-7.879,0.0,0.0966,0.855,0.000309,0.0933,0.177,76.896
5289,0.239,0.817,4.0,-6.704,1.0,0.0518,0.0014,0.0134,0.0976,0.379,155.243
5290,0.265,0.327,3.0,-13.752,1.0,0.033,0.082,0.853,0.111,0.0496,140.14
5291,0.529,0.855,8.0,-5.78,1.0,0.044,0.00312,1.39e-05,0.0944,0.507,122.977
5292,0.301,0.00644,7.0,-7.224,1.0,0.0475,0.8,0.0,0.152,0.0976,217.968
5293,0.436,0.535,7.0,-9.584,0.0,0.028,0.287,4.6e-06,0.087,0.495,143.644
5294,0.531,0.677,4.0,-6.363,0.0,0.0281,0.0525,4.19e-06,0.0981,0.319,115.108
5295,0.381,0.482,4.0,-9.966,1.0,0.0313,0.3,0.9,0.112,0.27,132.725
5296,0.624,0.639,3.0,-11.813,1.0,0.0599,0.548,8.37e-06,0.225,0.72,122.265
5297,0.723,0.65,2.0,-7.186,0.0,0.0336,0.0468,0.0,0.0635,0.891,110.004
5298,0.493,0.545,2.0,-8.228,1.0,0.0271,0.777,0.0,0.114,0.444,124.984
5299,0.329,0.328,7.0,-12.02,1.0,0.0385,0.733,0.89,0.114,0.0737,104.26
5300,0.628,0.455,7.0,-12.436,1.0,0.0427,0.141,0.693,0.135,0.858,102.09
5301,0.558,0.579,9.0,-12.066,1.0,0.0312,0.774,0.965,0.0952,0.114,115.491
5302,0.174,0.151,7.0,-19.387,0.0,0.0334,0.797,0.824,0.0871,0.0785,174.264
5303,0.587,0.382,9.0,-9.804,1.0,0.0302,0.821,9.21e-05,0.0864,0.346,125.425
5304,0.515,0.833,4.0,-9.409,1.0,0.0362,0.637,0.944,0.302,0.965,178.471
5305,0.564,0.237,0.0,-14.653,1.0,0.0319,0.716,0.765,0.0968,0.553,78.282
5306,0.43,0.233,9.0,-15.242,1.0,0.0288,0.832,0.845,0.099,0.0848,81.171
5307,0.53,0.487,2.0,-9.62,1.0,0.0302,0.794,0.00376,0.105,0.497,141.427
5308,0.541,0.449,0.0,-9.775,1.0,0.0308,0.573,0.539,0.0903,0.461,82.761
5309,0.606,0.183,7.0,-14.372,1.0,0.0448,0.863,0.000485,0.183,0.365,81.976
5310,0.71,0.901,9.0,-6.28,0.0,0.0701,0.542,6.51e-05,0.0472,0.911,118.083
5311,0.613,0.395,2.0,-14.988,1.0,0.0312,0.937,0.72,0.161,0.273,118.936
5312,0.545,0.905,1.0,-7.963,0.0,0.0309,0.772,0.888,0.108,0.227,137.43
5313,0.575,0.715,5.0,-11.459,1.0,0.0574,0.154,0.389,0.263,0.211,117.641
5314,0.567,0.332,3.0,-14.596,1.0,0.0289,0.86,0.929,0.0972,0.626,130.459
5315,0.599,0.527,7.0,-9.999,1.0,0.0354,0.415,0.792,0.117,0.892,120.947
5316,0.842,0.394,9.0,-11.515,1.0,0.037,0.369,0.575,0.118,0.699,124.431
5317,0.236,0.587,4.0,-7.54,1.0,0.0373,0.0013,0.837,0.18,0.219,77.241
5318,0.561,0.37,9.0,-10.591,0.0,0.032,0.87,0.0,0.136,0.698,132.863
5319,0.628,0.535,8.0,-7.107,1.0,0.0263,0.454,0.00373,0.146,0.771,129.704
5320,0.639,0.464,6.0,-12.423,1.0,0.0284,0.042,0.0,0.0977,0.926,95.68
5321,0.521,0.522,5.0,-10.454,1.0,0.0324,0.828,0.00205,0.144,0.737,78.197
5322,0.581,0.684,4.0,-11.121,0.0,0.0312,0.547,0.00178,0.162,0.901,137.795
5323,0.589,0.561,8.0,-6.592,1.0,0.0265,0.45,0.000233,0.154,0.757,129.868
5324,0.804,0.713,2.0,-11.505,1.0,0.146,0.235,0.0,0.189,0.811,82.017
5325,0.244,0.808,9.0,-5.984,1.0,0.0502,0.000135,0.852,0.0986,0.337,90.965
5326,0.619,0.529,7.0,-5.289,1.0,0.0268,0.482,0.0,0.0801,0.805,130.065
5327,0.548,0.669,0.0,-9.997,1.0,0.0304,0.628,0.0466,0.0762,0.692,140.106
5328,0.43,0.233,9.0,-15.242,1.0,0.0288,0.832,0.845,0.099,0.0848,81.171
5329,0.545,0.164,7.0,-17.384,1.0,0.0276,0.772,0.0107,0.0749,0.14,88.09
5330,0.562,0.707,9.0,-11.111,0.0,0.031,0.937,0.922,0.0926,0.307,120.143
5331,0.463,0.455,8.0,-15.153,1.0,0.0347,0.585,0.861,0.224,0.143,97.467
5332,0.371,0.217,0.0,-17.019,1.0,0.0344,0.862,0.806,0.104,0.399,105.435
5333,0.19,0.452,10.0,-15.12,1.0,0.0353,0.63,0.927,0.126,0.179,174.959
5334,0.616,0.528,8.0,-7.184,1.0,0.0266,0.447,0.00511,0.112,0.765,129.759
5335,0.695,0.445,9.0,-8.605,1.0,0.0278,0.859,0.264,0.102,0.486,124.014
5336,0.564,0.778,8.0,-3.974,1.0,0.0282,0.237,0.0,0.184,0.82,134.558
5337,0.561,0.498,9.0,-9.715,1.0,0.0279,0.798,0.00402,0.171,0.558,141.351
5338,0.45,0.541,6.0,-8.899,1.0,0.0332,0.831,0.729,0.101,0.576,70.211
5339,0.545,0.161,4.0,-14.754,1.0,0.0463,0.693,0.915,0.111,0.17,85.668
5340,0.65,0.524,0.0,-5.503,1.0,0.0282,0.528,1.83e-06,0.143,0.881,134.043
5341,0.316,0.718,5.0,-7.477,1.0,0.0385,0.429,1.75e-05,0.955,0.258,149.783
5342,0.713,0.681,5.0,-5.215,1.0,0.034,0.393,0.0402,0.224,0.94,123.176
5343,0.757,0.65,3.0,-3.877,1.0,0.0423,0.607,0.0,0.162,0.972,120.064
5344,0.682,0.674,2.0,-13.444,1.0,0.0318,0.0705,0.867,0.173,0.714,114.392
5345,0.63,0.579,5.0,-4.506,1.0,0.0342,0.638,0.0,0.0951,0.947,163.973
5346,0.699,0.235,0.0,-12.52,1.0,0.0275,0.903,0.727,0.0987,0.498,80.054
5347,0.213,0.786,11.0,-5.701,1.0,0.0587,0.255,0.704,0.128,0.105,136.564
5348,0.884,0.521,7.0,-9.475,1.0,0.0648,0.0953,0.0751,0.0816,0.548,119.616
5349,0.61,0.637,0.0,-6.574,1.0,0.0238,0.0682,6.12e-06,0.284,0.609,79.955
5350,0.622,0.676,0.0,-6.385,1.0,0.0252,0.012,1.82e-05,0.0804,0.709,111.984
5351,0.659,0.758,0.0,-6.424,1.0,0.0448,0.0502,8.79e-05,0.0822,0.562,122.945
5352,0.869,0.7,2.0,-4.966,1.0,0.0419,0.0571,0.414,0.0691,0.983,103.983
5353,0.741,0.634,9.0,-6.625,0.0,0.0264,0.00676,2.59e-05,0.337,0.951,113.999
5354,0.546,0.627,6.0,-5.091,0.0,0.0276,0.123,3.68e-06,0.0923,0.41,143.996
5355,0.342,0.587,11.0,-7.273,0.0,0.0537,0.00648,0.0995,0.207,0.484,168.847
5356,0.729,0.74,9.0,-5.444,1.0,0.0258,0.00226,0.0305,0.13,0.966,115.984
5357,0.585,0.653,3.0,-6.473,0.0,0.0377,0.364,0.0117,0.133,0.284,136.937
5358,0.725,0.797,7.0,-7.167,1.0,0.0378,0.163,0.0,0.171,0.934,124.969
5359,0.553,0.885,1.0,-7.334,0.0,0.0328,0.0158,0.00198,0.0927,0.767,155.988
5360,0.557,0.588,0.0,-8.487,1.0,0.0293,0.0236,0.00155,0.523,0.477,95.998
5361,0.765,0.686,11.0,-7.191,0.0,0.0367,0.18,0.000837,0.153,0.569,122.021
5362,0.587,0.75,4.0,-5.629,0.0,0.0303,0.091,0.0501,0.152,0.772,146.963
5363,0.499,0.444,1.0,-8.749,1.0,0.026,0.641,0.00348,0.122,0.484,141.987
5364,0.342,0.587,11.0,-7.273,0.0,0.0537,0.00648,0.0995,0.207,0.484,168.847
5365,0.649,0.436,3.0,-8.01,1.0,0.0266,0.481,1.62e-05,0.0758,0.614,124.939
5366,0.668,0.764,4.0,-7.051,0.0,0.0373,0.286,0.0352,0.183,0.886,133.059
5367,0.585,0.425,10.0,-8.174,0.0,0.0302,0.718,0.0581,0.254,0.143,125.928
